state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic,base_km,base_min,base_cameras,avoid_km,avoid_min,avoid_cameras,extra_km,extra_min,cameras_evaded
nh,33015053000,33015063001,18,0.0000343594,42.9278919,-71.1198885,42.8933146,-70.8913109,118267.0,4465.0,4214.0,0.0,61.0,23.431,28.7695,0,23.431,28.7695,0,0.0,0.0,0
ar,05119002103,05119002800,9,0.0000084566,34.7477722,-92.3539913,34.7684082,-92.2387932,56290.0,3034.0,2005.0,786.0,64.0,13.2672,17.9138,0,13.2672,17.9138,0,0.0,0.0,0
wv,54077964000,54033032104,23,0.0000439808,39.4781023,-79.7055321,39.2970025,-80.2256955,64934.0,3701.0,3594.0,34.0,22.0,61.2277,71.257,0,61.2277,71.257,0,0.0,0.0,0
wi,55067960600,55067960700,428,0.0001693958,45.1465566,-89.1644861,45.1431827,-89.1383642,41087.0,4760.0,4428.0,12.0,273.0,2.4159,4.1799,0,2.4159,4.1799,0,0.0,0.0,0
mt,30089000202,30063000300,6,0.0000150405,47.689234,-115.5080122,46.8728373,-113.9944784,54773.0,4030.0,3654.0,30.0,201.0,196.7324,184.7332,0,196.7324,184.7332,0,0.0,0.0,0
ks,20045000797,20045000602,47,0.0000433246,38.9503031,-95.2870277,38.9562454,-95.3231872,81141.0,4657.0,4169.0,0.0,304.0,5.0281,6.8537,0,5.0281,6.8537,0,0.0,0.0,0
sc,45041000300,45041000201,118,0.0000611721,34.2297137,-79.7387979,34.1987953,-79.8244478,61917.0,4672.0,551.0,3856.0,32.0,10.5068,11.2726,0,10.5068,11.2726,0,0.0,0.0,0
md,24510200400,24005400400,2,0.0000009390,39.2856222,-76.6558429,39.2513184,-76.7293575,39565.0,1188.0,72.0,1015.0,36.0,8.5818,11.1708,0,8.5818,11.1708,0,0.0,0.0,0
ar,05033020501,05131001201,20,0.0000187925,35.3921209,-94.311088,35.344377,-94.4144455,53750.0,4187.0,2285.0,0.0,1146.0,20.6914,16.9218,0,20.6914,16.9218,0,0.0,0.0,0
ak,02090000900,02090000800,49,0.0001897298,64.7908784,-147.9946406,64.8421905,-147.851907,105854.0,5437.0,3686.0,158.0,199.0,10.7535,10.6395,0,10.7535,10.6395,0,0.0,0.0,0
ar,05069001401,05119004307,11,0.0000103359,34.2435565,-92.0535086,34.8209832,-92.3588066,24009.0,1879.0,309.0,1434.0,63.0,78.6704,50.5328,0,78.6704,50.5328,0,0.0,0.0,0
mt,30063000206,30063001002,118,0.0002957964,46.9234723,-114.0802114,46.8503278,-114.0251526,80407.0,7496.0,6899.0,0.0,289.0,11.3768,12.1672,0,11.3768,12.1672,0,0.0,0.0,0
mt,30029000203,30029000700,78,0.0001955265,48.3182124,-114.2218221,48.2366836,-114.2642079,56328.0,4748.0,4231.0,0.0,286.0,11.3746,10.4846,0,11.3746,10.4846,0,0.0,0.0,0
ky,21111010901,21111980100,101,0.0000626890,38.2089144,-85.6594302,38.1661571,-85.7336461,61176.0,4808.0,2958.0,759.0,722.0,11.248,11.812,0,11.248,11.812,0,0.0,0.0,0
or,41067031519,41005020302,30,0.0000178497,45.5504786,-122.8189942,45.410702,-122.7334592,214018.0,7155.0,3165.0,66.0,495.0,21.9939,21.8319,0,21.9939,21.8319,0,0.0,0.0,0
nm,35049940900,35049940600,34,0.0000474483,35.9710917,-106.0475576,35.8937592,-106.0264282,45227.0,3136.0,221.0,17.0,2724.0,13.6381,16.466,0,13.6381,16.466,0,0.0,0.0,0
nv,32031001801,32031001802,13,0.0000097402,39.5410724,-119.7932928,39.5413776,-119.7806038,29803.0,3343.0,968.0,411.0,1598.0,1.7769,3.3171,0,1.7769,3.3171,0,0.0,0.0,0
vt,50001960400,50001960900,31,0.0001369137,44.0870615,-73.2671642,43.9055842,-73.2904483,99056.0,4897.0,4625.0,8.0,119.0,26.5939,24.9842,0,26.5939,24.9842,0,0.0,0.0,0
sd,46129965200,46049961100,5,0.0000149829,45.5481591,-100.4222642,45.0654764,-99.1535637,58634.0,3379.0,2425.0,102.0,47.0,156.4576,147.4333,0,156.4576,147.4333,0,0.0,0.0,0
or,41067030402,41051010602,87,0.0000517642,45.4749592,-122.7557414,45.518469,-122.6748716,100482.0,4631.0,3683.0,10.0,584.0,10.8145,13.5332,0,10.8145,13.5332,0,0.0,0.0,0
ky,21199930600,21195931200,1,0.0000006207,37.0647102,-84.5957613,37.5172079,-82.3808612,35528.0,3955.0,3260.0,234.0,138.0,261.6993,228.7966,0,261.6993,228.7966,0,0.0,0.0,0
wy,56025000601,56025001200,149,0.0007508302,42.8180779,-106.3015176,42.8556128,-106.3624353,84867.0,2864.0,2142.0,0.0,347.0,9.2873,10.4971,0,9.2873,10.4971,0,0.0,0.0,0
ma,25009214100,25009210301,20,0.0000064128,42.641387,-70.9433833,42.5464571,-70.9655834,162734.0,6532.0,5571.0,116.0,295.0,14.1141,14.4459,0,14.1141,14.4459,0,0.0,0.0,0
nd,38089963700,38025962200,110,0.0003702407,46.884131,-102.7790004,47.3545572,-102.6123216,79271.0,3803.0,3205.0,78.0,130.0,65.3605,58.3707,0,65.3605,58.3707,0,0.0,0.0,0
ia,19079960100,19079960400,56,0.0000442141,42.4793224,-93.7553055,42.4632964,-93.8587156,67434.0,1836.0,1756.0,1.0,33.0,13.0359,14.8735,0,13.0359,14.8735,0,0.0,0.0,0
vt,50007000300,50007003402,29,0.0001280806,44.4984247,-73.213178,44.3943258,-73.271568,50110.0,4985.0,3767.0,481.0,258.0,16.4563,23.398,0,16.4563,23.398,0,0.0,0.0,0
me,23015975200,23013970402,66,0.0001273347,44.1220852,-69.3833529,44.107714,-69.1714252,58278.0,5178.0,4934.0,0.0,63.0,22.5089,26.4415,0,22.5089,26.4415,0,0.0,0.0,0
nd,38101010302,38035010100,5,0.0000168291,48.2498331,-101.3247672,47.9293043,-97.0412314,89693.0,5319.0,4460.0,229.0,255.0,341.6518,216.7044,0,341.6518,216.7044,0,0.0,0.0,0
nm,35031945503,35031943601,17,0.0000237242,35.5220708,-108.7267922,35.5975191,-108.5396889,73750.0,2035.0,680.0,34.0,421.0,24.4466,36.2319,0,24.4466,36.2319,0,0.0,0.0,0
sc,45041001400,45041001100,141,0.0000730955,34.1570461,-79.7798661,34.1907685,-79.7960864,72688.0,7840.0,4974.0,2252.0,220.0,5.5628,8.429,0,5.5628,8.429,0,0.0,0.0,0
wv,54061011000,54039011301,2,0.0000038244,39.5990713,-79.9586946,38.3674529,-81.4647979,44890.0,4030.0,3206.0,453.0,119.0,244.6733,158.547,0,244.6733,158.547,0,0.0,0.0,0
mt,30111000901,30111001702,171,0.0004286542,45.7469726,-108.53144,45.765539,-108.5636049,66389.0,4382.0,3655.0,0.0,351.0,5.2936,6.8807,0,5.2936,6.8807,0,0.0,0.0,0
mt,30029000700,30049001000,5,0.0000125337,48.2366836,-114.2642079,46.5595145,-112.0388179,73466.0,6297.0,5714.0,0.0,217.0,318.0246,204.4032,0,318.0246,204.4032,0,0.0,0.0,0
ne,31109002701,31109001301,77,0.0000962684,40.773405,-96.6538481,40.8059849,-96.634273,49250.0,3037.0,2034.0,177.0,440.0,5.0529,6.3857,0,5.0529,6.3857,0,0.0,0.0,0
ut,49049010123,49035113014,6,0.0000040200,40.4026356,-111.9324695,40.5308624,-111.9484604,116426.0,8957.0,7714.0,43.0,878.0,16.1107,16.0567,0,16.1107,16.0567,0,0.0,0.0,0
wy,56025001700,56025001200,337,0.0016981864,42.8391061,-106.4394488,42.8556128,-106.3624353,93564.0,4606.0,4156.0,0.0,270.0,8.5091,6.2528,0,8.5091,6.2528,0,0.0,0.0,0
nj,34011040601,34001011202,28,0.0000079425,39.4682099,-75.0023834,39.5130629,-74.8800477,86223.0,3476.0,1966.0,93.0,1311.0,14.8248,14.1341,0,14.8248,14.1341,0,0.0,0.0,0
me,23031005200,23005004402,10,0.0000192931,43.5325673,-70.4308194,43.7681061,-70.1352038,79286.0,5295.0,4312.0,224.0,104.0,42.8929,41.5785,0,42.8929,41.5785,0,0.0,0.0,0
ok,40081961401,40125501006,77,0.0000539779,35.5310489,-96.9032843,35.4345766,-96.9916991,55509.0,2965.0,2274.0,51.0,161.0,18.534,19.2466,0,18.534,19.2466,0,0.0,0.0,0
nd,38105953702,38105954100,475,0.0015987668,48.1446806,-103.6946317,48.1362661,-103.6495275,94269.0,6740.0,5097.0,654.0,752.0,6.5677,12.2055,0,6.5677,12.2055,0,0.0,0.0,0
wv,54045956103,54011010900,7,0.0000133855,37.915825,-82.0543734,38.4186895,-82.4472819,76486.0,3621.0,3541.0,71.0,5.0,89.7206,98.3421,0,89.7206,98.3421,0,0.0,0.0,0
ut,49057210701,49011125701,47,0.0000314897,41.1691944,-112.0323221,41.0957619,-112.0112093,72561.0,5809.0,4464.0,34.0,1010.0,9.9147,7.9334,0,9.9147,7.9334,0,0.0,0.0,0
in,18095001200,18095001000,24,0.0000088121,40.0992378,-85.6389562,40.0938408,-85.6556739,53383.0,2978.0,2698.0,158.0,70.0,3.4016,4.3658,0,3.4016,4.3658,0,0.0,0.0,0
vt,50015953400,50027965600,15,0.0000662486,44.5158892,-72.4799644,43.6405229,-72.3298109,72292.0,2545.0,2450.0,76.0,10.0,126.2032,102.316,0,126.2032,102.316,0,0.0,0.0,0
id,16019970405,16019970402,195,0.0002827743,43.5124881,-111.9677633,43.5369101,-111.9397541,80455.0,9163.0,7723.0,34.0,1025.0,5.5147,6.9442,0,5.5147,6.9442,0,0.0,0.0,0
me,23019031300,23019010000,75,0.0001446985,44.92248,-68.8778473,44.8201098,-68.9173278,80444.0,6046.0,5951.0,0.0,4.0,20.677,27.3679,0,20.677,27.3679,0,0.0,0.0,0
wv,54097966600,54041967400,26,0.0000497175,39.0175892,-80.2484212,39.0484851,-80.4339206,48030.0,5051.0,4740.0,0.0,45.0,37.1429,44.3187,0,37.1429,44.3187,0,0.0,0.0,0
me,23001020600,23031025203,2,0.0000038586,44.0568207,-70.1586973,43.4882437,-70.4658444,81375.0,2662.0,2595.0,12.0,0.0,80.0628,54.7705,0,80.0628,54.7705,0,0.0,0.0,0
sc,45003020701,45003021401,8,0.0000041473,33.5232476,-81.9710806,33.5634221,-81.7167473,78875.0,5362.0,4253.0,675.0,299.0,29.9499,28.3025,0,29.9499,28.3025,0,0.0,0.0,0
ak,02020002400,02020002601,57,0.0002207061,61.176988,-149.9201802,61.1517892,-149.8453937,88611.0,2893.0,1664.0,68.0,328.0,7.4482,7.0954,0,7.4482,7.0954,0,0.0,0.0,0
de,10003013613,10003013604,21,0.0000623114,39.7492007,-75.6727954,39.7235215,-75.6816124,128871.0,5855.0,4634.0,130.0,325.0,5.3157,7.1427,0,5.3157,7.1427,0,0.0,0.0,0
de,10003011400,10003013800,115,0.0003412291,39.8018687,-75.5217498,39.68635,-75.6565579,150081.0,3378.0,2986.0,158.0,29.0,18.6921,14.4435,0,18.6921,14.4435,0,0.0,0.0,0
id,16019970504,16019970503,100,0.0001450124,43.4842305,-111.9329598,43.4495515,-111.968664,94353.0,3313.0,3102.0,0.0,38.0,6.3618,7.9372,0,6.3618,7.9372,0,0.0,0.0,0
nh,33013003100,33017085002,5,0.0000095443,43.1433412,-71.3861063,43.2032,-71.0281928,74659.0,4697.0,3931.0,279.0,182.0,44.3217,47.4498,0,44.3217,47.4498,0,0.0,0.0,0
mi,26161411200,26161454001,4,0.0000010541,42.2569473,-83.620159,42.3123584,-83.8637062,33787.0,2473.0,716.0,1356.0,85.0,24.9424,27.5218,0,24.9424,27.5218,0,0.0,0.0,0
ar,05139950700,05139950800,453,0.0004256495,33.2362075,-92.67905,33.221657,-92.7012534,51367.0,4609.0,2655.0,1700.0,58.0,5.1524,8.6314,0,5.1524,8.6314,0,0.0,0.0,0
nj,34029717501,34005701301,4,0.0000011346,40.1108012,-74.2713465,40.1191603,-74.8087726,73463.0,7265.0,5260.0,271.0,1070.0,51.589,51.4049,0,51.589,51.4049,0,0.0,0.0,0
nd,38061955200,38105953702,13,0.0000437557,48.2764978,-102.3859844,48.1446806,-103.6946317,99815.0,4827.0,4195.0,26.0,480.0,121.1852,85.2644,0,121.1852,85.2644,0,0.0,0.0,0
wi,55101001705,55101001102,68,0.0000269134,42.7469284,-87.851745,42.7304046,-87.8342416,88736.0,4593.0,3882.0,108.0,420.0,3.1822,5.2231,0,3.1822,5.2231,0,0.0,0.0,0
or,41067031617,41051002002,6,0.0000035699,45.5436994,-122.8866499,45.5247691,-122.6413128,86051.0,5709.0,2764.0,397.0,1100.0,22.1527,23.5482,0,22.1527,23.5482,0,0.0,0.0,0
al,01079979502,01079979800,18,0.0000100335,34.556996,-87.2404514,34.4238653,-87.3124431,56719.0,3809.0,3388.0,0.0,0.0,19.7139,25.4574,0,19.7139,25.4574,0,0.0,0.0,0
ks,20177000600,20087020101,2,0.0000018436,39.0597884,-95.6833341,39.1774732,-95.5184382,39688.0,2032.0,1138.0,63.0,401.0,27.5248,25.3642,0,27.5248,25.3642,0,0.0,0.0,0
nd,38093967401,38093967800,154,0.0005183370,46.9166012,-98.6981303,46.8931127,-98.7043901,39655.0,1832.0,1534.0,186.0,93.0,3.4006,6.0693,0,3.4006,6.0693,0,0.0,0.0,0
sd,46027965800,46027965700,134,0.0004015426,42.9270819,-96.9757397,42.7672504,-96.92432,83365.0,3019.0,2891.0,4.0,7.0,20.4108,17.757,0,20.4108,17.757,0,0.0,0.0,0
mi,26161447000,26065005304,4,0.0000010541,42.2944043,-84.0795129,42.6731234,-84.5255039,93598.0,3331.0,3110.0,0.0,102.0,76.8592,50.8704,0,76.8592,50.8704,0,0.0,0.0,0
mn,27041451000,27041450703,407,0.0001632836,45.9615411,-95.4384365,45.856551,-95.364134,100521.0,4616.0,4432.0,16.0,29.0,16.9766,18.7418,0,16.9766,18.7418,0,0.0,0.0,0
ar,05107480202,05107480600,27,0.0000253698,34.5033497,-90.8788575,34.3198322,-90.869618,64746.0,2046.0,1445.0,528.0,60.0,32.7001,33.6243,0,32.7001,33.6243,0,0.0,0.0,0
nj,34017012600,34003038100,18,0.0000051059,40.7709484,-74.1427474,40.782,-74.1253118,93211.0,3671.0,1340.0,20.0,2121.0,2.8987,3.6099,0,2.8987,3.6099,0,0.0,0.0,0
id,16031950200,16053970100,9,0.0000130511,42.5409128,-113.6227583,42.6774188,-114.141908,63516.0,3472.0,2905.0,18.0,513.0,58.2153,44.838,0,58.2153,44.838,0,0.0,0.0,0
de,10003002300,10003013800,73,0.0002166063,39.7473304,-75.5697155,39.68635,-75.6565579,46806.0,2153.0,147.0,1298.0,680.0,12.3166,9.9897,0,12.3166,9.9897,0,0.0,0.0,0
ma,25025120500,25025020301,18,0.0000057715,42.3206587,-71.1042025,42.3631736,-71.0686464,143393.0,2688.0,1400.0,142.0,970.0,6.8385,10.287,0,6.8385,10.287,0,0.0,0.0,0
nv,32003002919,32003002979,15,0.0000112387,36.1219448,-115.2519736,36.0620606,-115.2129372,64453.0,4502.0,1271.0,550.0,1284.0,10.2482,10.6002,0,10.2482,10.6002,0,0.0,0.0,0
mn,27025110202,27059130302,54,0.0000216642,45.5758168,-92.9276265,45.5854038,-93.2106795,81303.0,4175.0,3821.0,21.0,87.0,25.5451,33.9726,0,25.5451,33.9726,0,0.0,0.0,0
me,23009965100,23019031100,22,0.0000424449,44.9539498,-68.1650816,44.8557696,-68.7900101,56696.0,2172.0,1968.0,21.0,48.0,61.7272,111.1947,0,61.7272,111.1947,0,0.0,0.0,0
ma,25009252102,25009254402,88,0.0000282164,42.7017632,-71.2344101,42.6687191,-71.2088367,137917.0,4607.0,3239.0,655.0,454.0,7.7337,9.9487,0,7.7337,9.9487,0,0.0,0.0,0
hi,15003004900,15003003801,46,0.0000839361,21.3258199,-157.8585225,21.2951003,-157.859804,79153.0,3776.0,165.0,5.0,204.0,4.2211,4.9552,0,4.2211,4.9552,0,0.0,0.0,0
ak,02090001200,02090001000,314,0.0012158196,64.8899711,-147.5765503,64.8042687,-147.8115419,112809.0,6536.0,4976.0,119.0,306.0,19.1872,20.6208,0,19.1872,20.6208,0,0.0,0.0,0
nm,35049001105,35049010601,27,0.0000376796,35.6451704,-105.9652449,35.5873418,-105.9929076,71957.0,2609.0,1266.0,141.0,1057.0,10.1829,13.3616,0,10.1829,13.3616,0,0.0,0.0,0
nv,32003006202,32003003215,4,0.0000029970,36.19931,-115.0352708,36.2005107,-115.2707974,60915.0,4760.0,1090.0,446.0,3011.0,22.4873,23.4898,0,22.4873,23.4898,0,0.0,0.0,0
nh,33001966200,33001966100,42,0.0000801719,43.5918678,-71.4528247,43.5765351,-71.4822628,71071.0,2928.0,2804.0,9.0,5.0,10.1125,13.7961,0,10.1125,13.7961,0,0.0,0.0,0
sc,45079011304,45011970200,1,0.0000005184,34.0638032,-80.9420083,33.3685118,-81.2762976,34494.0,6200.0,559.0,5033.0,394.0,96.1692,76.4613,0,96.1692,76.4613,0,0.0,0.0,0
mt,30049000503,30049000900,175,0.0004386811,46.6309931,-112.0419945,46.5954652,-112.0187458,74786.0,4364.0,3387.0,16.0,608.0,6.2501,7.314,0,6.2501,7.314,0,0.0,0.0,0
ne,31109010100,31121966800,1,0.0000012502,40.9366602,-96.5568851,41.1101729,-97.9973577,105481.0,7377.0,6897.0,2.0,296.0,139.0721,102.3919,0,139.0721,102.3919,0,0.0,0.0,0
la,22019001202,22019000500,57,0.0000339814,30.1870712,-93.1843536,30.2180995,-93.2302313,32367.0,2902.0,453.0,2351.0,98.0,7.8694,9.3146,0,7.8694,9.3146,0,0.0,0.0,0
nh,33015069300,33011002902,4,0.0000076354,43.0833653,-70.772084,42.9621066,-71.536791,99127.0,2086.0,1924.0,12.0,55.0,75.957,64.7398,0,75.957,64.7398,0,0.0,0.0,0
vt,50001960700,50001960800,798,0.0035244236,44.0152577,-73.1061457,43.9874385,-73.1523607,80947.0,4162.0,3751.0,93.0,63.0,9.0161,11.7163,0,9.0161,11.7163,0,0.0,0.0,0
wv,54017965000,54033030100,35,0.0000669274,39.2683045,-80.6588054,39.2783174,-80.3456855,51759.0,4030.0,3788.0,20.0,92.0,31.2922,27.7674,0,31.2922,27.7674,0,0.0,0.0,0
wi,55079180300,55079014400,38,0.0000150398,42.9519009,-87.8700704,43.0429933,-87.9076276,59577.0,3520.0,2523.0,35.0,597.0,11.7496,11.395,0,11.7496,11.395,0,0.0,0.0,0
ne,31055005300,31055006701,31,0.0000387574,41.2815965,-95.9673696,41.2578607,-96.0437148,32382.0,2332.0,380.0,1169.0,354.0,8.4627,11.269,0,8.4627,11.269,0,0.0,0.0,0
id,16001001402,16001002000,75,0.0001087593,43.5944327,-116.2448486,43.6061829,-116.2590769,48281.0,3055.0,2532.0,0.0,443.0,2.5486,3.6714,0,2.5486,3.6714,0,0.0,0.0,0
me,23019024500,23019000700,43,0.0000829605,45.2315142,-68.3418864,44.8042161,-68.8245606,40642.0,2375.0,2249.0,17.0,0.0,97.0256,86.4617,0,97.0256,86.4617,0,0.0,0.0,0
ia,19113000205,19113000210,64,0.0000505305,42.0538191,-91.7292662,42.0669303,-91.6780881,158977.0,5063.0,4769.0,20.0,67.0,7.8968,8.8247,0,7.8968,8.8247,0,0.0,0.0,0
nh,33015003302,33011001200,3,0.0000057266,42.9181932,-71.3280235,42.9914093,-71.4394813,92237.0,5653.0,5294.0,34.0,233.0,13.3556,16.2717,0,13.3556,16.2717,0,0.0,0.0,0
sd,46019967701,46081966601,26,0.0000779113,44.6547121,-103.9358793,44.2536084,-103.8080549,75186.0,5156.0,4334.0,0.0,399.0,69.2376,61.903,0,69.2376,61.903,0,0.0,0.0,0
nm,35025000300,35025000800,26,0.0000362840,32.6856857,-103.1167479,32.4693986,-103.2159298,32421.0,4026.0,248.0,365.0,3395.0,38.107,38.1913,0,38.107,38.1913,0,0.0,0.0,0
mn,27049080202,27049080201,364,0.0001460325,44.5981012,-92.6392868,44.546747,-92.5027442,85083.0,4322.0,3605.0,14.0,292.0,17.8202,21.0826,0,17.8202,21.0826,0,0.0,0.0,0
me,23031020001,23021960700,2,0.0000038586,43.6171482,-70.5325933,45.1780248,-69.1926964,83524.0,3248.0,3021.0,33.0,50.0,235.1356,173.465,0,235.1356,173.465,0,0.0,0.0,0
dc,11001007408,11001005802,35,0.0001760980,38.8525662,-76.9706266,38.8979674,-77.0265766,33417.0,4035.0,56.0,3804.0,65.0,8.7647,9.5233,0,8.7647,9.5233,0,0.0,0.0,0
hi,15009031405,15009031404,513,0.0009360699,20.8776569,-156.6412086,20.8723845,-156.678589,93625.0,6442.0,1043.0,2.0,697.0,3.584,9.4593,0,3.584,9.4593,0,0.0,0.0,0
vt,50023955100,50017959500,11,0.0000485823,44.2040192,-72.4999833,43.9273044,-72.4070537,46757.0,4337.0,4038.0,7.0,150.0,38.8642,56.4251,0,38.8642,56.4251,0,0.0,0.0,0
ia,19113000210,19113000213,226,0.0001784357,42.0669303,-91.6780881,42.033937,-91.6527064,131932.0,3672.0,3291.0,61.0,53.0,5.6432,7.0783,0,5.6432,7.0783,0,0.0,0.0,0
de,10005051701,10003012400,4,0.0000118688,38.566578,-75.4749782,39.7353955,-75.602708,72208.0,4383.0,3559.0,217.0,309.0,149.9935,113.2876,0,149.9935,113.2876,0,0.0,0.0,0
ms,28049010502,28049010400,117,0.0001201790,32.4030906,-90.4239687,32.3471658,-90.3475693,46482.0,4027.0,1196.0,2782.0,0.0,14.4318,23.086,0,14.4318,23.086,0,0.0,0.0,0
nv,32003002834,32003001006,11,0.0000082417,36.0169089,-115.1455745,36.1511979,-115.1808956,77125.0,5731.0,2143.0,250.0,1241.0,19.1344,15.3603,0,19.1344,15.3603,0,0.0,0.0,0
me,23005002400,23005004502,13,0.0000250811,43.6769364,-70.1547563,43.8233011,-70.0886482,83500.0,1337.0,1227.0,0.0,34.0,45.6973,104.7043,0,45.6973,104.7043,0,0.0,0.0,0
mn,27059130400,27003050110,7,0.0000028083,45.4849194,-93.1094706,45.3251979,-93.243543,96731.0,3881.0,3561.0,12.0,70.0,28.7584,29.2625,0,28.7584,29.2625,0,0.0,0.0,0
dc,11001008804,11001010100,82,0.0004125724,38.9102408,-76.9812669,38.9026971,-77.0318472,66172.0,3063.0,270.0,1799.0,811.0,5.6916,7.5116,0,5.6916,7.5116,0,0.0,0.0,0
or,41017002101,41017001802,39,0.0000232047,44.000805,-121.3499225,44.0459048,-121.2804774,60100.0,4841.0,3894.0,1.0,544.0,9.3367,11.7155,0,9.3367,11.7155,0,0.0,0.0,0
sd,46099000406,46099010405,67,0.0002007713,43.541765,-96.6859654,43.591029,-96.7814625,49730.0,3018.0,2296.0,137.0,169.0,12.2066,12.6196,0,12.2066,12.6196,0,0.0,0.0,0
de,10003002200,10003011700,16,0.0000474753,39.7447495,-75.5633691,39.8018404,-75.5592019,39768.0,3419.0,241.0,836.0,2207.0,8.8932,9.6618,0,8.8932,9.6618,0,0.0,0.0,0
vt,50011010200,50007003101,61,0.0002694108,44.923347,-72.7530715,44.4519074,-73.0831247,61964.0,4448.0,4039.0,18.0,31.0,72.7108,75.4988,0,72.7108,75.4988,0,0.0,0.0,0
nj,34025809600,34017007703,7,0.0000019856,40.3387544,-74.3028049,40.7319352,-74.031412,188461.0,7320.0,5976.0,61.0,345.0,61.399,49.1718,0,61.399,49.1718,0,0.0,0.0,0
wy,56025001100,56025001200,89,0.0004484825,42.8329883,-106.392007,42.8556128,-106.3624353,62883.0,2835.0,2369.0,0.0,391.0,4.9105,6.3951,0,4.9105,6.3951,0,0.0,0.0,0
ne,31055000400,31055007409,51,0.0000637622,41.3149839,-95.9362602,41.2205936,-96.0948379,34083.0,1724.0,991.0,172.0,531.0,21.32,22.8257,0,21.32,22.8257,0,0.0,0.0,0
de,10005051309,10003014200,1,0.0000029672,38.4682223,-75.0785055,39.6864047,-75.7218527,58472.0,1357.0,1259.0,21.0,52.0,168.0131,129.6404,0,168.0131,129.6404,0,0.0,0.0,0
ia,19049050400,19049050700,44,0.0000347397,41.8388762,-94.117496,41.6056564,-94.0370297,55353.0,3542.0,1773.0,245.0,1389.0,35.1841,29.9845,0,35.1841,29.9845,0,0.0,0.0,0
ms,28071950506,28071950404,247,0.0002537112,34.3103611,-89.4918485,34.388292,-89.5892457,99676.0,3612.0,2655.0,933.0,18.0,16.9998,18.4173,0,16.9998,18.4173,0,0.0,0.0,0
md,24033805909,24031700313,4,0.0000018781,38.9777773,-76.9604189,39.1946701,-77.2570537,88932.0,5134.0,1155.0,2119.0,1206.0,43.0633,37.0106,0,43.0633,37.0106,0,0.0,0.0,0
ak,02090001901,02090000500,142,0.0005498292,64.9462925,-148.2784456,64.850999,-147.7335044,73750.0,5705.0,5039.0,78.0,28.0,36.3109,65.7526,0,36.3109,65.7526,0,0.0,0.0,0
sc,45091061011,45091061004,169,0.0000876109,35.0427935,-80.9663845,35.0120768,-80.9768143,90525.0,9047.0,5720.0,1193.0,895.0,4.4352,6.1874,0,4.4352,6.1874,0,0.0,0.0,0
ma,25023511302,25021420302,16,0.0000051303,42.0569497,-70.9954304,42.1524465,-71.0409685,81548.0,3470.0,1043.0,1218.0,402.0,12.4649,14.1688,0,12.4649,14.1688,0,0.0,0.0,0
wv,54003971206,54003971205,34,0.0000650152,39.50691,-78.0079386,39.5619565,-77.9860633,82774.0,7772.0,5524.0,735.0,953.0,9.3626,11.7738,0,9.3626,11.7738,0,0.0,0.0,0
ia,19169010200,19169001000,113,0.0000892178,41.9427736,-93.3382418,42.0174747,-93.6025852,82500.0,3969.0,3612.0,2.0,146.0,30.4843,33.5042,0,30.4843,33.5042,0,0.0,0.0,0
ia,19113001004,19095960100,161,0.0001271157,41.9658949,-91.7336921,41.7726336,-91.942116,34823.0,3643.0,2633.0,446.0,87.0,36.6195,29.6941,0,36.6195,29.6941,0,0.0,0.0,0
al,01013953000,01013952700,70,0.0000390191,31.8617983,-86.7608112,31.8946556,-86.5914052,41364.0,1141.0,712.0,397.0,0.0,25.8727,33.3756,0,25.8727,33.3756,0,0.0,0.0,0
wv,54037972300,54003972101,12,0.0000229465,39.3535742,-77.9196007,39.3105884,-78.0559477,82672.0,4822.0,3999.0,305.0,297.0,17.7493,21.0918,0,17.7493,21.0918,0,0.0,0.0,0
nh,33015003901,33011001000,38,0.0000725365,42.8440478,-71.3465393,42.9748588,-71.3994194,99511.0,4388.0,3999.0,21.0,265.0,19.7601,23.5882,0,19.7601,23.5882,0,0.0,0.0,0
ne,31055006101,31055001800,30,0.0000375072,41.3154616,-95.9805053,41.2538889,-95.9312563,35575.0,2509.0,386.0,1468.0,201.0,10.259,9.7516,0,10.259,9.7516,0,0.0,0.0,0
ok,40027202005,40109106609,5,0.0000035051,35.3553665,-97.5128475,35.5408971,-97.5707381,64375.0,6736.0,3585.0,441.0,1092.0,27.5061,22.1432,0,27.5061,22.1432,0,0.0,0.0,0
mn,27163070404,27123041700,2,0.0000008024,45.0997489,-92.8227705,45.0021219,-93.1404762,169097.0,3835.0,3570.0,30.0,102.0,34.4993,29.8599,0,34.4993,29.8599,0,0.0,0.0,0
ne,31055007471,31055007504,26,0.0000325062,41.2817755,-96.1668742,41.3452853,-96.3537724,103929.0,3798.0,2876.0,165.0,460.0,19.8671,16.76,0,19.8671,16.76,0,0.0,0.0,0
ks,20161000303,20161000801,25,0.0000230450,39.193927,-96.5903787,39.1832361,-96.5721797,27708.0,3223.0,2495.0,64.0,47.0,2.8325,4.0148,0,2.8325,4.0148,0,0.0,0.0,0
ri,44007012401,44007000301,5,0.0000131081,41.8260171,-71.485114,41.8029896,-71.4277164,91208.0,7438.0,5831.0,72.0,1022.0,7.38,7.3274,0,7.38,7.3274,0,0.0,0.0,0
