state,h_tract,w_tract,base_r30,base_r45,base_r60,base_r90,avoid_r30,avoid_r45,avoid_r60,avoid_r90
va,51041100508,51059421103,3,4,5,6,0,0,0,1
va,51041100508,51600300400,5,6,6,7,0,0,0,1
va,51041100508,51760040201,4,5,5,5,0,0,0,0
va,51041100509,51570830100,6,6,6,6,0,0,0,1
va,51041100701,51085320902,9,9,9,9,0,0,0,0
va,51041100701,51570830100,4,4,4,4,0,0,0,0
va,51041100702,51041100410,3,3,3,3,0,0,0,1
va,51041100704,51700032128,15,16,17,18,1,1,1,1
va,51041100705,51041100922,1,1,2,3,0,0,0,1
va,51041100705,51570830500,1,1,1,1,0,0,0,0
va,51041100805,51760070400,1,2,2,2,0,0,0,0
va,51041100807,51087200148,6,7,7,6,0,0,0,0
va,51041100816,51760040900,3,6,7,8,0,0,0,0
va,51041100817,51059482203,3,4,4,4,0,0,0,1
va,51041100818,51041100920,2,2,2,3,0,0,0,0
va,51041100818,51760040202,2,3,3,3,0,0,0,0
va,51041100819,51760011100,4,7,9,9,0,0,0,1
va,51041100822,51087201104,3,4,4,4,0,0,0,0
va,51041100823,51041100403,4,4,4,4,0,0,0,1
va,51041100915,51041100922,0,0,0,0,0,0,0,0
va,51041100921,51041101011,0,1,1,2,0,0,0,0
va,51041100921,51059422000,0,0,0,0,0,0,0,0
va,51041100922,51041100915,0,0,0,0,0,0,0,0
va,51041100926,51041100817,1,2,2,3,0,0,0,0
va,51041100928,51041100920,1,2,2,2,0,0,0,0
va,51041100928,51075400102,0,0,0,0,0,0,0,0
va,51041100928,51087200305,0,0,0,0,0,0,0,0
va,51041100928,51177020202,0,0,0,0,0,0,0,0
va,51041100930,51087200108,0,0,1,1,0,0,0,0
va,51041100931,51087200124,0,0,1,1,0,0,0,0
va,51041100932,51041100209,0,1,1,1,0,0,0,0
va,51041100934,51145500101,1,1,1,1,0,0,0,0
va,51041100935,51153900403,5,5,5,5,0,0,0,0
va,51041100936,51041101013,1,3,3,4,0,0,0,0
va,51041100938,51810045407,19,23,25,28,1,1,1,7
va,51041101003,51041100817,0,0,1,1,0,0,0,0
va,51041101003,51760030200,0,0,0,1,0,0,0,1
va,51041101004,51041100409,1,1,1,1,1,1,1,1
va,51041101004,51760040700,1,2,3,4,0,0,0,0
va,51041101009,51087200301,2,2,3,5,0,0,0,0
va,51041101009,51760040300,1,1,2,3,0,0,0,0
va,51041101009,51760070100,2,2,3,4,0,0,0,0
va,51041101015,51041101007,2,2,2,2,0,1,1,1
va,51041101015,51087200303,5,6,6,7,1,1,1,2
va,51043010102,51540001000,6,8,8,8,1,1,1,2
va,51043010300,51179010406,2,3,3,3,0,0,0,0
va,51047930202,51047930502,1,1,1,1,0,0,0,0
va,51047930204,51810043800,7,10,10,11,0,0,0,4
va,51047930300,51153901409,3,4,4,4,0,0,0,1
va,51047930300,51165011700,6,8,9,9,0,0,0,1
va,51047930400,51069050300,0,2,2,2,0,0,0,0
va,51047930502,51047930300,1,1,1,1,0,0,0,0
va,51047930502,51137110105,0,0,0,0,0,0,0,0
va,51049930101,51029930201,2,2,2,2,0,0,0,1
va,51049930200,51530930601,0,0,0,0,0,0,0,0
va,51049930200,51820003300,2,2,2,2,1,1,1,1
va,51051040100,51051040400,1,1,1,1,0,0,0,0
va,51051040400,51195930900,1,1,1,1,0,0,0,1
va,51053840101,51053840300,0,0,0,0,0,0,0,0
va,51053840500,51053840601,0,0,0,0,0,0,0,0
va,51053840601,51053840300,0,0,0,0,0,0,0,0
va,51053840601,51149850301,4,4,4,4,0,0,0,0
va,51053840602,51087200503,1,1,1,3,0,0,0,2
va,51059415100,51510201803,1,2,2,2,0,0,0,1
va,51059415200,51059471301,5,7,8,8,0,0,0,0
va,51059415500,51810045428,5,7,8,10,0,0,0,4
va,51059415800,51059470700,6,8,9,9,0,0,0,0
va,51059415800,51059471204,6,8,9,9,0,0,0,0
va,51059416000,51059480902,1,1,1,2,0,0,0,1
va,51059416100,51059440202,0,0,0,0,0,0,0,0
va,51059420502,51059452501,0,0,1,2,1,1,1,2
va,51059421101,51013101801,3,3,4,4,0,0,0,0
va,51059421101,51107611002,1,1,1,1,0,0,0,0
va,51059421103,51107610504,1,1,1,1,0,0,0,0
va,51059421400,51059430700,1,1,1,1,0,0,0,0
va,51059421400,51059440201,0,0,1,1,0,0,0,0
va,51059421600,51059422101,0,0,0,0,0,0,0,0
va,51059421702,51153900403,0,0,1,1,0,0,0,0
va,51059421800,51059421400,0,0,0,0,0,0,0,0
va,51059421800,51059452501,0,0,0,1,0,0,0,1
va,51059421800,51510200408,1,1,2,2,0,0,0,1
va,51059422000,51059421002,0,0,0,0,0,0,0,0
va,51059422202,51059471100,0,0,0,0,0,0,0,0
va,51059422202,51059491703,1,1,1,1,0,0,0,0
va,51059422302,51059432800,1,1,1,1,0,0,0,0
va,51059422302,51059480205,0,1,2,2,0,0,0,0
va,51059422402,51059491706,6,7,9,9,1,1,1,1
va,51059430101,51059452501,0,0,0,0,0,0,0,0
va,51059430202,51059471204,0,0,0,0,0,0,0,0
va,51059430600,51059452400,0,0,0,0,0,0,0,0
va,51059430600,51085320803,1,1,1,1,0,0,0,0
va,51059430700,51059461605,2,2,4,4,0,0,0,2
va,51059430801,51059481201,3,3,3,3,0,0,0,2
va,51059430802,51600300500,0,0,0,0,0,0,0,0
va,51059431002,51059450702,2,2,2,2,0,0,0,0
va,51059431601,51600300500,0,0,0,0,0,0,0,0
va,51059431801,51059452000,0,0,0,0,0,0,0,0
va,51059431801,51510200705,0,0,0,0,0,0,0,0
va,51059432100,51059491703,0,0,0,0,0,0,0,0
va,51059432100,51069050804,0,0,0,0,0,0,0,0
va,51059432300,51003010701,5,8,8,9,0,0,0,3
va,51059432300,51059460400,1,2,2,3,0,0,0,0
va,51059432402,51059480205,0,1,1,1,0,0,0,0
va,51059432402,51059481900,2,3,3,3,0,0,0,0
va,51059432702,51510201805,1,1,1,1,0,0,0,0
va,51059440100,51107611002,2,2,2,2,0,0,0,0
va,51059440202,51059461605,0,0,1,1,0,0,0,0
va,51059440501,51810045407,7,10,11,12,0,0,0,4
va,51059440800,51081880101,0,0,2,3,0,0,0,1
va,51059450100,51059430400,0,0,0,0,0,0,0,0
va,51059450601,51059421500,2,5,5,5,0,0,0,2
va,51059450602,51013101406,1,1,1,1,0,0,0,0
va,51059450602,51059452000,0,0,0,0,0,0,0,0
va,51059450701,51059491703,4,5,5,5,0,0,0,0
va,51059450702,51600300200,2,2,3,3,0,0,0,1
va,51059451000,51013101704,1,1,1,1,0,0,0,0
va,51059451501,51013101801,0,0,0,0,0,0,0,0
va,51059451501,51059482506,1,2,2,3,0,0,0,2
va,51059451601,51059452502,0,0,0,0,0,0,0,0
va,51059451900,51013101603,1,3,3,3,0,0,0,0
va,51059452000,51107611702,2,3,3,4,0,0,0,1
va,51059452101,51059482506,1,1,1,2,0,0,0,2
va,51059452200,51059452501,0,0,0,0,0,0,0,0
va,51059452200,51059481900,0,0,0,0,0,0,0,0
va,51059452302,51059450601,0,0,0,0,0,0,0,0
va,51059452400,51510201602,2,2,2,2,0,0,0,0
va,51059452400,51510201805,2,2,2,2,0,0,0,0
va,51059452501,51059416000,0,0,0,0,0,0,0,0
va,51059452501,51059471204,2,2,3,3,0,0,0,2
va,51059452700,51059480201,1,1,1,2,0,0,0,0
va,51059460200,51059440503,3,4,4,4,1,1,1,2
va,51059460200,51087200151,3,5,5,5,0,0,0,0
va,51059460503,51059460400,0,0,0,0,0,0,0,0
va,51059460504,51059471201,0,0,0,0,0,0,0,0
va,51059460701,51013101300,2,2,2,3,0,0,0,0
va,51059460702,51510200406,2,3,3,4,0,0,0,2
va,51059461000,51059460800,0,0,0,0,0,0,0,0
va,51059461202,51059452501,5,6,7,7,0,0,0,1
va,51059461603,51013101602,0,0,0,0,0,0,0,0
va,51059461603,51059461700,0,0,0,0,0,0,0,0
va,51059461603,51061930204,1,1,1,1,0,0,0,0
va,51059461606,51059482505,0,0,1,1,0,0,0,0
va,51059461606,51510200703,3,4,4,4,0,0,0,0
va,51059461802,51059461700,0,0,0,0,0,0,0,0
va,51059461901,51059452501,2,2,3,3,0,0,0,2
va,51059470700,51013101704,0,0,0,1,0,0,0,1
va,51059470800,51059491704,0,0,0,0,0,0,0,0
va,51059470900,51013103601,3,3,3,3,0,0,0,0
va,51059471201,51059452501,2,2,3,3,0,0,0,2
va,51059471301,51059470500,0,0,0,1,0,0,0,1
va,51059471401,51153901420,0,0,1,1,0,0,0,0
va,51059480201,51059480205,0,1,1,3,0,0,0,3
va,51059480204,51013103505,3,3,3,3,0,0,0,0
va,51059480205,51059471204,0,0,1,1,0,0,0,1
va,51059480205,51059480204,0,0,1,1,0,0,0,1
va,51059480501,51059452501,2,2,3,3,0,0,0,2
va,51059480501,51059480902,1,1,1,1,0,0,0,1
va,51059480502,51013101401,0,0,0,2,0,0,0,2
va,51059480502,51059482205,0,0,0,0,0,0,0,0
va,51059480502,51107610505,1,1,1,1,0,0,0,0
va,51059480505,51059460504,0,0,0,0,0,0,0,0
va,51059480802,51059481202,1,2,2,2,0,0,0,2
va,51059480902,51059452501,4,5,6,8,0,0,0,3
va,51059480903,51153901407,1,2,2,2,0,0,0,1
va,51059481000,51059490105,1,1,1,1,0,0,0,0
va,51059481106,51059452501,5,6,7,7,0,0,0,1
va,51059481106,51059460501,2,2,2,4,0,0,0,0
va,51059481400,51059452501,3,3,4,4,0,0,0,2
va,51059481400,51059480205,2,3,3,7,0,0,0,0
va,51059481400,51059481500,0,0,0,0,0,0,0,0
va,51059481600,51059471204,0,0,0,0,0,0,0,0
va,51059481701,51810044201,6,10,11,13,0,0,0,4
va,51059481702,51059482203,0,0,0,0,0,0,0,0
va,51059481900,51059482205,1,1,1,1,0,0,0,0
va,51059481900,51107611300,0,0,0,0,0,0,0,0
va,51059482001,51107611601,0,0,0,0,0,0,0,0
va,51059482002,51059421001,1,1,1,1,0,0,0,0
va,51059482002,51059480903,1,1,1,1,0,0,0,1
va,51059482201,51059480302,0,0,0,0,0,0,0,0
va,51059482203,51059480302,0,0,0,0,0,0,0,0
va,51059482203,51059490105,0,0,0,0,0,0,0,0
va,51059482204,51059480205,2,3,3,8,0,0,0,1
va,51059482204,51059491703,0,0,0,0,0,0,0,0
va,51059482204,51510201500,6,7,7,9,0,0,0,2
va,51059482301,51059491703,0,0,0,0,0,0,0,0
va,51059482301,51600300100,1,1,1,1,0,0,0,0
va,51059482302,51059490104,0,0,0,1,0,0,0,1
va,51059482302,51683910402,1,1,1,1,0,0,0,0
va,51059482303,51059452501,3,3,4,4,0,0,0,2
va,51059482502,51059482507,0,0,0,0,0,0,0,0
va,51059482502,51087200502,0,1,1,1,0,0,0,0
va,51059482503,51107611702,0,0,0,0,0,0,0,0
va,51059482506,51059460501,3,4,4,7,0,0,0,0
va,51059482506,51153901219,0,1,1,1,0,0,0,0
va,51059482603,51013101603,0,0,0,0,0,0,0,0
va,51059482603,51059452000,5,6,7,7,0,0,0,0
va,51059482604,51059491703,0,0,0,0,0,0,0,0
va,51059490104,51061930207,2,2,2,2,0,0,0,0
va,51059490104,51683910402,1,1,1,1,0,0,0,0
va,51059490105,51059482301,0,0,0,0,0,0,0,0
va,51059490501,51059452501,0,0,0,0,0,0,0,0
va,51059490502,51059490105,0,0,0,0,0,0,0,0
va,51059490502,51059491707,1,1,1,1,0,0,0,0
va,51059490502,51600300200,2,2,2,2,0,0,0,2
va,51059491101,51153901407,0,0,0,0,0,0,0,0
va,51059491103,51059481900,0,1,1,1,0,0,0,0
va,51059491103,51059491301,0,0,0,0,0,0,0,0
va,51059491103,51153901407,0,0,0,0,0,0,0,0
va,51059491201,51059452501,5,6,7,7,0,0,0,0
va,51059491202,51059490104,0,1,1,1,0,0,0,0
va,51059491202,51059491802,0,0,0,0,0,0,0,0
va,51059491401,51059482205,0,0,0,0,0,0,0,0
va,51059491404,51107610506,0,0,0,0,0,0,0,0
va,51059491501,51059452302,5,6,6,6,0,0,0,3
va,51059491502,51153901503,0,0,0,0,0,0,0,0
va,51059491601,51510200403,6,7,7,7,0,0,0,2
va,51059491801,51059452501,6,7,8,8,1,1,1,1
va,51059492000,51059452501,0,0,0,0,0,0,0,0
va,51059492202,51013103505,0,0,0,0,0,0,0,0
va,51059492202,51059482505,0,0,0,0,0,0,0,0
va,51059492300,51013102100,2,2,2,2,0,0,0,0
va,51059492300,51059460400,1,2,2,3,0,0,0,0
va,51061930101,51013101603,0,0,0,0,0,0,0,0
va,51061930205,51059460800,1,2,2,2,0,0,0,0
va,51061930205,51059490101,0,2,2,2,0,0,0,0
va,51061930205,51107611020,0,1,1,1,0,0,0,0
va,51061930303,51107611501,0,1,1,1,0,0,0,0
va,51061930306,51179010304,1,2,2,2,0,0,0,0
va,51061930401,51107611020,0,1,1,1,0,0,0,0
va,51061930402,51013102500,3,4,4,4,0,0,0,0
va,51061930705,51061930704,0,0,0,0,0,0,0,0
va,51063920103,51155210201,1,1,1,1,0,0,0,0
va,51063920103,51770002700,2,4,4,4,0,0,0,0
va,51063920104,51063920202,0,0,0,0,0,0,0,0
va,51063920104,51161030803,1,1,1,1,1,1,1,1
va,51065020101,51540000402,1,1,1,1,0,0,0,0
va,51067020200,51161030803,4,5,6,7,0,0,0,0
va,51067020702,51067020801,0,0,0,0,0,0,0,0
va,51069050200,51195931200,16,19,20,23,0,0,0,2
va,51069050402,51069050401,0,0,0,0,0,0,0,0
va,51069050402,51107610702,0,0,0,0,0,0,0,0
va,51069050402,51187020200,0,0,0,0,0,0,0,0
va,51069050500,51059482603,0,0,0,0,0,0,0,0
va,51069050500,51153901421,0,0,0,0,0,0,0,0
va,51069050600,51059490105,0,0,0,1,0,0,0,1
va,51069050801,51059452801,2,2,3,3,0,0,0,0
va,51069050805,51059460800,1,1,1,1,0,0,0,0
va,51069050805,51840000202,0,0,0,0,0,0,0,0
va,51069051002,51069051102,0,0,0,0,0,0,0,0
va,51069051103,51107610102,0,0,0,0,0,0,0,0
va,51069051103,51840000202,0,0,0,0,0,0,0,0
va,51071930100,51121020401,2,2,2,2,0,0,0,0
va,51073100102,51101950300,1,1,2,2,0,0,1,1
va,51075400101,51087200151,0,0,0,1,0,0,0,1
va,51075400200,51760030200,0,1,1,1,0,0,0,0
va,51075400200,51760040300,3,3,3,3,0,0,0,0
va,51075400400,51087200150,2,2,2,2,0,0,0,0
va,51079030102,51041100924,6,8,8,7,0,0,0,0
va,51079030102,51540000600,0,0,0,0,0,0,0,0
va,51079030201,51540000800,0,0,0,0,0,0,0,0
va,51079030202,51161030900,7,9,10,10,0,0,0,0
va,51083930202,51590000200,2,2,2,2,0,0,0,0
va,51083930203,51083930601,0,0,0,0,0,0,0,0
va,51083930302,51083930602,0,0,0,0,0,0,0,0
va,51085320200,51087200122,2,3,3,3,0,0,0,0
va,51085320400,51087200503,0,0,0,0,0,0,0,0
va,51085320400,51087201104,5,5,5,5,0,0,0,1
va,51085320701,51075400102,1,1,1,1,0,0,0,0
va,51085320803,51760030502,1,1,1,1,0,0,0,0
va,51085320803,51760041300,0,1,1,1,0,0,0,0
va,51085320804,51003011302,1,1,1,1,0,0,0,0
va,51085320804,51085320801,2,2,2,2,0,0,0,0
va,51085320901,51059480902,2,2,2,2,0,0,0,1
va,51085320901,51087200108,1,2,2,2,0,0,0,0
va,51085320901,51087200151,0,1,1,1,0,0,0,0
va,51085321001,51760030502,0,1,1,1,0,0,0,1
va,51085321004,51075400101,3,3,3,3,0,0,0,0
va,51085321100,51085320601,0,0,0,0,0,0,0,0
va,51085321100,51760040202,1,1,1,1,0,0,0,0
va,51085321202,51041100409,2,3,3,4,0,0,0,2
va,51085321300,51003010401,1,1,1,1,0,0,0,0
va,51087200106,51087201405,3,3,3,3,0,0,0,0
va,51087200106,51760061001,1,1,1,1,0,0,0,0
va,51087200108,51760030502,0,0,0,0,0,0,0,0
va,51087200109,51015070701,3,4,4,4,0,0,0,0
va,51087200109,51087200907,0,0,0,0,0,0,0,0
va,51087200123,51087200303,1,1,1,1,0,0,0,0
va,51087200123,51087200502,2,2,2,2,0,0,0,0
va,51087200125,51059480205,1,2,2,2,0,0,0,0
va,51087200125,51760041100,0,0,0,0,0,0,0,0
va,51087200125,51760050500,0,0,0,0,0,0,0,0
va,51087200134,51087200305,0,0,0,0,0,0,0,0
va,51087200137,51041100931,2,2,2,2,0,0,0,0
va,51087200137,51087200502,0,0,0,1,0,0,0,1
va,51087200138,51087200150,0,0,0,0,0,0,0,0
va,51087200139,51087200904,2,2,2,2,0,0,0,0
va,51087200140,51087200303,0,1,1,1,0,0,0,0
va,51087200140,51087201104,1,1,1,1,0,0,0,0
va,51087200144,51059482506,4,4,4,4,0,0,0,0
va,51087200145,51087201104,3,3,3,3,0,0,0,0
va,51087200146,51087201104,4,4,4,3,0,0,0,0
va,51087200147,51087201701,2,2,2,4,0,0,0,2
va,51087200147,51760040800,0,0,0,0,0,0,0,0
va,51087200148,51700032225,6,7,8,7,3,3,3,3
va,51087200152,51087200106,1,1,1,1,0,0,0,0
va,51087200152,51087201701,2,2,2,4,0,0,0,2
va,51087200153,51041100403,2,2,2,2,0,0,0,0
va,51087200302,51041100300,5,6,6,7,0,0,0,1
va,51087200302,51087200135,0,0,0,0,0,0,0,0
va,51087200302,51760030200,2,2,2,2,0,0,0,0
va,51087200305,51041100817,1,3,3,3,0,0,0,0
va,51087200305,51087200109,0,0,0,0,0,0,0,0
va,51087200305,51087200801,0,0,0,0,0,0,0,0
va,51087200305,51760040500,2,2,2,2,0,0,0,0
va,51087200407,51760030200,0,0,0,0,0,0,0,0
va,51087200412,51087200106,1,1,1,1,0,0,0,0
va,51087200414,51760040202,0,0,0,0,0,0,0,0
va,51087200416,51033030600,0,0,0,0,0,0,0,0
va,51087200417,51087200501,0,0,0,0,0,0,0,0
va,51087200502,51760030200,1,1,1,1,0,0,0,0
va,51087200503,51013101502,3,3,3,3,0,0,0,0
va,51087200503,51087200409,0,0,0,0,0,0,0,0
va,51087200503,51089010300,4,6,6,9,0,1,2,4
va,51087200600,51087200148,2,4,4,3,0,0,0,0
va,51087200600,51087200904,0,0,0,0,0,0,0,0
va,51087200802,51069050700,1,3,3,3,0,0,0,0
va,51087200805,51760050100,3,3,2,2,0,0,0,0
va,51087200807,51087200805,0,0,0,0,0,0,0,0
va,51087200904,51760010401,0,0,0,0,0,0,0,0
va,51087200905,51085321201,0,1,1,1,0,0,0,0
va,51087200905,51760040300,0,2,2,2,0,0,0,0
va,51087200907,51760040800,1,2,2,2,0,0,0,0
va,51087201001,51059416300,1,1,1,1,0,0,0,0
va,51087201001,51085321100,1,1,1,1,1,1,1,1
va,51087201001,51087201002,0,0,0,0,0,0,0,0
va,51087201203,51181860200,6,6,6,6,0,0,0,1
va,51087201205,51041100407,0,0,0,0,0,0,0,0
va,51087201404,51085320902,0,0,0,0,0,0,0,0
va,51087201404,51087200126,0,1,2,3,0,0,0,1
va,51087201406,51087200141,0,1,2,3,0,0,0,1
va,51089010100,51019030103,6,6,6,6,0,0,0,0
va,51089010100,51089010602,3,3,3,3,0,0,0,0
va,51089010100,51640070101,6,6,7,7,0,0,0,1
va,51089010200,51121021102,3,3,3,3,0,0,0,1
va,51089010500,51590000200,0,0,0,0,0,0,0,0
va,51089010700,51690000300,2,2,2,2,0,0,0,0
va,51089011100,51089010300,1,1,1,1,0,0,0,1
va,51089011300,51775010300,2,3,3,4,0,1,1,2
va,51093280106,51650010304,5,6,6,5,3,4,3,5
va,51093280107,51059452501,7,8,8,11,2,2,2,4
va,51093280107,51700031701,7,8,8,8,3,4,4,8
va,51093280108,51650011300,6,7,7,7,1,2,2,4
va,51093280300,51800065500,11,11,10,10,0,0,0,0
va,51093280400,51800075203,3,3,3,3,0,0,0,0
va,51095080205,51800075402,17,19,18,20,2,3,3,3
va,51095080205,51810045407,14,16,17,18,0,0,0,4
va,51095080205,51830370300,1,1,1,1,0,0,0,0
va,51095080209,51095080402,2,2,2,2,0,0,0,0
va,51095080304,51595890200,7,7,8,8,1,1,1,2
va,51095080305,51179010212,2,2,3,3,0,0,0,0
va,51095080307,51013101805,2,2,3,3,0,0,0,0
va,51099040200,51099040100,0,0,0,0,0,0,0,0
va,51099040200,51630000302,2,3,3,3,2,3,3,3
va,51099040301,51177020206,3,4,4,5,2,2,2,3
va,51099040400,51059450601,4,4,5,5,1,2,2,4
va,51101950101,51810040200,6,7,8,10,1,1,1,4
va,51103030100,51760010202,6,9,10,12,1,1,1,4
va,51103030301,51177020311,1,1,1,1,0,0,0,0
va,51107610201,51171040501,3,3,3,3,0,0,0,0
va,51107610202,51107610400,0,0,0,0,0,0,0,0
va,51107610400,51107611002,0,0,0,0,0,0,0,0
va,51107610503,51107611002,0,0,0,0,0,0,0,0
va,51107610504,51153901507,2,2,2,2,0,0,0,0
va,51107610505,51059482507,0,0,0,0,0,0,0,0
va,51107610604,51059480903,1,2,2,2,0,0,0,0
va,51107610604,51059481202,0,0,1,2,0,0,0,0
va,51107610604,51107610504,0,0,0,0,0,0,0,0
va,51107610604,51683910402,0,0,0,0,0,0,0,0
va,51107610702,51059482506,1,1,1,1,0,0,0,1
va,51107610703,51041100403,0,0,0,0,0,0,0,0
va,51107610703,51107610505,0,0,0,0,0,0,0,0
va,51107610703,51510200703,7,8,9,9,0,0,0,1
va,51107610800,51179010105,0,0,0,0,0,0,0,0
va,51107611002,51059440201,0,0,1,1,0,0,0,1
va,51107611002,51059491601,0,0,0,0,0,0,0,0
va,51107611004,51059480205,0,1,2,4,0,0,0,1
va,51107611004,51107611006,0,0,0,0,0,0,0,0
va,51107611005,51630000500,1,1,1,1,0,0,0,0
va,51107611006,51107611023,0,0,0,0,0,0,0,0
va,51107611009,51107610506,0,0,0,0,0,0,0,0
va,51107611009,51107611006,0,0,0,0,0,0,0,0
va,51107611010,51013101602,0,0,1,2,0,0,0,2
va,51107611010,51059471100,0,0,1,1,0,0,0,1
va,51107611011,51059482203,0,0,1,1,0,0,0,1
va,51107611012,51059460501,0,0,1,1,0,0,0,1
va,51107611012,51177020407,2,2,3,3,0,0,0,0
va,51107611014,51059482400,0,0,1,1,0,0,0,1
va,51107611014,51059482507,0,0,0,0,0,0,0,0
va,51107611014,51107611812,0,0,0,0,0,0,0,0
va,51107611015,51153901234,0,0,0,0,0,0,0,0
va,51107611017,51107611019,0,0,0,0,0,0,0,0
va,51107611017,51107611502,0,0,0,0,0,0,0,0
va,51107611017,51107611804,0,0,0,0,0,0,0,0
va,51107611018,51510200600,3,4,7,6,0,0,0,2
va,51107611019,51107610506,0,0,0,0,0,0,0,0
va,51107611020,51059491701,0,0,0,0,0,0,0,0
va,51107611022,51013101401,3,3,3,8,0,0,0,2
va,51107611023,51107611006,0,0,0,0,0,0,0,0
va,51107611027,51059450702,5,6,6,6,0,0,0,0
va,51107611027,51059490105,0,0,0,1,0,0,0,1
va,51107611028,51059482506,1,1,1,1,0,0,0,1
va,51107611029,51059482203,0,0,1,2,0,0,0,0
va,51107611032,51059482507,0,0,0,0,0,0,0,0
va,51107611101,51059980100,0,0,1,1,0,0,0,1
va,51107611102,51069050900,0,0,0,0,0,0,0,0
va,51107611102,51087200148,1,1,1,1,0,0,0,0
va,51107611209,51107611020,0,0,0,0,0,0,0,0
va,51107611209,51107611501,0,0,0,0,0,0,0,0
va,51107611300,51107611501,0,0,0,0,0,0,0,0
va,51107611502,51107611901,0,0,0,0,0,0,0,0
va,51107611601,51107611205,0,0,0,0,0,0,0,0
va,51107611602,51059480204,0,0,0,0,0,0,0,0
va,51107611602,51107611502,0,0,0,0,0,0,0,0
va,51107611602,51153901409,0,0,0,0,0,0,0,0
va,51107611803,51059461605,0,0,0,0,0,0,0,0
va,51107611803,51059461700,0,0,0,0,0,0,0,0
va,51107611803,51059482507,0,0,0,0,0,0,0,0
va,51107611804,51019030404,6,10,11,12,0,0,0,3
va,51107611804,51107611005,0,0,0,0,0,0,0,0
va,51107611804,51107611803,0,0,0,0,0,0,0,0
va,51107611804,51510200705,8,12,13,13,0,0,0,1
va,51107611807,51510200705,8,12,13,13,0,0,0,1
va,51107611808,51107611023,0,0,0,0,0,0,0,0
va,51107611809,51059481202,0,0,1,2,0,0,0,0
va,51107611809,51107611023,0,0,0,0,0,0,0,0
va,51107611810,51059491703,0,0,0,0,0,0,0,0
va,51107611810,51107611020,0,0,0,0,0,0,0,0
va,51107611810,51107611026,0,0,0,0,0,0,0,0
va,51107611810,51153901503,0,0,0,0,0,0,0,0
va,51107611811,51013101401,0,0,0,1,0,0,0,1
va,51107611811,51013101603,0,0,0,0,0,0,0,0
va,51107611901,51059421001,6,7,7,7,0,0,0,1
va,51107611902,51107611020,0,0,0,0,0,0,0,0
va,51109950301,51109950202,0,0,0,0,0,0,0,0
va,51109950303,51690000100,3,3,3,3,0,0,0,0
va,51109950303,51790000600,1,1,1,1,0,0,0,0
va,51109950500,51075400400,1,1,1,1,0,0,0,0
va,51111930200,51037930200,0,0,0,0,0,0,0,0
va,51113930102,51113930101,0,0,0,0,0,0,0,0
va,51115951401,51710005902,10,16,16,18,2,3,3,7
va,51115951402,51650010304,8,13,14,14,2,3,3,3
va,51117930101,51700031100,6,7,7,7,0,0,1,1
va,51117930101,51760030200,2,2,2,3,0,0,0,2
va,51117930300,51059490104,0,0,0,2,0,0,0,2
va,51117930300,51700031100,6,8,8,8,0,0,1,1
va,51117930500,51117930202,0,0,0,0,0,0,0,0
va,51117930700,51800075406,9,14,14,13,0,0,1,1
va,51117930800,51117930600,2,2,2,2,0,0,0,0
va,51121020301,51121020100,1,1,1,1,0,0,0,0
va,51121020302,51770002900,5,5,5,6,0,0,0,0
va,51121020701,51121020100,1,1,1,1,0,0,0,0
va,51121020802,51770001200,1,1,1,1,0,0,0,0
va,51121021102,51121020900,1,2,2,2,0,0,0,0
va,51121021400,51161030201,3,3,4,4,0,0,0,0
va,51121021501,51775010300,0,0,0,0,0,0,0,0
va,51125950102,51775010200,3,5,7,7,0,0,0,0
va,51127700100,51087200409,0,1,2,3,0,0,0,1
va,51127700100,51087200904,1,1,1,1,0,0,0,0
va,51131930100,51095080102,9,12,13,14,2,4,5,6
va,51131930100,51700031602,9,12,13,13,2,4,5,5
va,51131930200,51001090500,0,0,1,1,0,0,0,0
va,51135000101,51135000102,1,1,1,1,0,0,0,0
va,51137110104,51137110200,1,1,1,1,0,0,0,0
va,51137110105,51059491000,0,2,2,2,0,0,0,1
va,51137110105,51085320902,1,1,1,1,0,0,0,1
va,51137110105,51740212701,10,13,13,15,0,0,0,3
va,51137110105,51770000300,7,7,7,6,0,0,0,0
va,51137110108,51137110107,0,0,0,0,0,0,0,0
va,51137110108,51137110200,1,1,1,1,0,0,0,0
va,51139030300,51139030200,1,1,1,1,0,0,0,0
va,51139030402,51087200407,9,11,11,10,1,1,1,1
va,51141030301,51690000500,0,0,0,0,0,0,0,0
va,51143010200,51031020200,0,0,0,0,0,0,0,0
va,51143010200,51031020600,0,0,0,0,0,0,0,0
va,51143010200,51031020700,0,0,0,0,0,0,0,0
va,51143010302,51067020200,1,1,1,1,0,0,0,0
va,51143010400,51590000800,2,2,2,2,0,0,0,0
va,51143010400,51590001301,4,4,4,4,0,0,0,0
va,51143010400,51760040202,4,5,7,8,0,0,1,1
va,51143010500,51143010600,0,0,0,0,0,0,0,0
va,51143010801,51680000700,3,3,3,3,0,0,0,0
va,51143011302,51143010500,0,0,0,0,0,0,0,0
va,51143011302,51590000700,4,4,4,5,1,1,1,1
va,51145500101,51041100509,4,4,4,4,0,0,0,0
va,51145500101,51760040202,2,2,2,2,0,0,0,0
va,51147930102,51121020701,6,9,12,13,0,0,0,0
va,51147930204,51147930102,0,0,0,0,0,0,0,0
